id,title,Rating,maincateg,platform,price1,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,Discount_Amount,cumulative_ratings
14262,Buckle Accent Bellies For Women  (Black),4.0,Women,Flipkart,299,899,66.74,55.0,6.0,27.0,15.0,6.0,1,6,0,600,26951.599999999904
7037,Go Run 600 - Refine Running Shoes For Women  (Grey),4.4,Women,Flipkart,3249,4999,35.01,594.0,66.0,373.0,145.0,41.0,13,23,1,1750,26955.999999999905
11267,Men Brown Casual Sandal,3.8,Men,Flipkart,649,799,18.77,130.0,19.0,59.0,32.0,12.0,7,20,1,150,26959.799999999905
7465,Women Grey Wedges Sandal,4.0,Women,Flipkart,449,999,55.06,658.0,82.0,302.0,170.0,93.0,43,51,1,550,26963.799999999905
19359,Women Pink Heels Sandal,3.8,Women,Flipkart,599,999,40.04,40.0,4.0,17.0,10.0,6.0,2,5,1,400,26967.599999999904
7231,Men SM-406 Grey Running Shoes For Men  (Grey),4.2,Men,Flipkart,839,999,16.02,11091.0,1615.0,6265.0,2829.0,996.0,332,669,1,160,26971.799999999905
16785,Women Burgundy Bellies Sandal,3.8,Women,Flipkart,319,750,57.47,11.0,0.0,4.0,1.0,6.0,0,0,0,431,26975.599999999904
8333,Women Black Heels Sandal,4.1,Women,Flipkart,359,1499,76.05,213.0,29.0,118.0,51.0,21.0,7,18,0,1140,26979.699999999903
9328,"Sneakers For Women  (Black, White)",3.9,Women,Flipkart,315,499,36.87,250.0,34.0,116.0,50.0,46.0,16,22,1,184,26983.599999999904
12683,Sneakers For Men  (Green),3.3,Men,Flipkart,499,3329,85.01,57.0,5.0,23.0,6.0,7.0,9,12,0,2830,26986.899999999903
14655,Women Beige Heels Sandal,3.8,Women,Flipkart,599,1499,60.04,68.0,9.0,31.0,12.0,13.0,4,8,1,900,26990.699999999903
11425,WILLY-2 Bellies For Women  (Red),3.3,Women,Flipkart,449,499,10.02,44.0,3.0,11.0,14.0,4.0,6,9,1,50,26993.9999999999
2799,Women Blue Sports Sandal,4.0,Women,Flipkart,588,1899,69.04,10.0,1.0,5.0,2.0,2.0,0,1,0,1311,26997.9999999999
3622,Women Navy Heels Sandal,3.8,Women,Flipkart,399,999,60.06,1292.0,136.0,582.0,292.0,173.0,95,150,0,600,27001.7999999999
12919,Laces Jutis For Women Bellies For Women  (Yellow),4.0,Women,Flipkart,279,699,60.09,110.0,10.0,59.0,16.0,16.0,13,6,0,420,27005.7999999999
15131,Flip Flops,3.9,Men,Flipkart,854,1499,43.03,602.0,79.0,283.0,151.0,75.0,40,53,1,645,27009.699999999903
18556,Jutis For Men  (White),3.9,Men,Flipkart,424,999,57.56,25.0,2.0,13.0,3.0,5.0,2,2,0,575,27013.599999999904
20404,Synthetic Leather Casual Partywear Boots Shoes For Women And Girls Boots For Women  (Grey),4.3,Women,Flipkart,397,999,60.26,2348.0,396.0,1530.0,376.0,189.0,84,169,0,602,27017.899999999903
16443,Women Red Flats Sandal,4.0,Women,Flipkart,379,899,57.84,4.0,0.0,2.0,0.0,2.0,0,0,1,520,27021.899999999903
9134,Men Multicolor Sandal,4.0,Men,Flipkart,499,998,50.0,334.0,42.0,181.0,62.0,39.0,17,35,1,499,27025.899999999903
7434,Bellies For Women  (Grey),4.0,Women,Flipkart,279,999,72.07,866.0,119.0,390.0,234.0,137.0,38,67,1,720,27029.899999999903
2420,Sports Shoes Running Shoes For Men  (Maroon),3.8,Men,Flipkart,367,499,26.45,1515.0,123.0,790.0,186.0,172.0,117,250,1,132,27033.699999999903
2559,"Women Pink, Gold Flats Sandal",3.8,Women,Flipkart,319,499,36.07,1396.0,188.0,662.0,254.0,190.0,105,186,1,180,27037.4999999999
13020,Lace Up For Men  (Black),3.8,Men,Flipkart,379,999,62.06,10027.0,1279.0,4889.0,1599.0,1373.0,771,1395,1,620,27041.2999999999
20313,Epic Toss V1 IDP Flip Flops,4.4,Men,Flipkart,489,699,30.04,250.0,23.0,156.0,53.0,29.0,5,7,1,210,27045.699999999903
20334,Zipper Boots For Women And Girls Boots For Women  (Black),3.6,Women,Flipkart,699,999,30.03,98.0,19.0,38.0,21.0,16.0,8,14,0,300,27049.2999999999
3839,"2 Combo Shoes For Girls Stylish Lastes Fashion Casual Canvas Sneakers Sneakers For Women  (Navy, Red)",3.7,Women,Flipkart,449,998,55.01,361.0,51.0,161.0,77.0,46.0,27,52,1,549,27052.9999999999
8733,Slides,4.0,Men,Flipkart,469,999,53.05,28.0,2.0,16.0,3.0,5.0,2,2,0,530,27056.9999999999
17396,SFG-14 Slippers,4.2,Men,Flipkart,294,329,10.64,18122.0,2306.0,9932.0,4623.0,1962.0,694,911,1,35,27061.199999999903
20794,Flip Flops,4.1,Men,Flipkart,368,999,63.16,74.0,10.0,40.0,16.0,7.0,6,5,1,631,27065.2999999999
19788,Men SM-406 Grey Running Shoes For Men  (Grey),4.2,Men,Flipkart,839,999,16.02,11088.0,1615.0,6263.0,2828.0,996.0,332,669,1,160,27069.4999999999
2188,Viale Training & Gym Shoes For Men  (Black),4.2,Men,Flipkart,3707,5295,29.99,1130.0,126.0,680.0,253.0,69.0,40,88,1,1588,27073.699999999903
6494,"Women's Jutis Mojri for Daily Use, Casual Look Easy Walking and Comfortable Wear(Pink) Bellies For Women  (Pink)",4.2,Women,Flipkart,322,599,46.24,85.0,44.0,150.0,60.0,34.0,3,6,0,277,27077.899999999903
17473,MCW-145 Running Shoes For Men  (Multicolor),3.8,Men,Flipkart,315,1299,75.75,17201.0,2435.0,7829.0,3136.0,2657.0,1354,2225,1,984,27081.699999999903
20761,"Mens Ethnic Black Velvet Jutti Mojaris For Men  (Black, Gold)",4.0,Men,Flipkart,399,499,20.04,149.0,11.0,76.0,24.0,29.0,7,13,0,100,27085.699999999903
13991,Classy Sneakers For Men  (Blue),3.8,Men,Flipkart,289,699,58.66,7751.0,857.0,3928.0,1107.0,889.0,644,1183,0,410,27089.4999999999
19562,Teebon M Running Shoes For Men  (Blue),4.1,Men,Flipkart,1499,4299,65.13,360.0,46.0,192.0,78.0,42.0,17,31,1,2800,27093.5999999999
1791,"88 Running Shoes For Women  (Purple, Pink)",4.3,Women,Flipkart,819,999,18.02,5646.0,828.0,3019.0,1729.0,529.0,151,218,1,180,27097.8999999999
8886,"Women's/Ladies/Female/Girls Lightweight Comfortable, Casualwear Black High Ankle Length Lace-Up Boots Boots For Women Boots For Women  (Black)",4.4,Women,Flipkart,525,999,47.45,5.0,0.0,3.0,1.0,1.0,0,0,0,474,27102.2999999999
497,Boots For Women  (Pink),4.1,Women,Flipkart,382,1001,52.45,788.0,122.0,86.0,150.0,101.0,68,46,0,619,27106.3999999999
1938,Womens Black Strech Suede Long Boots Boots For Women  (Black),5.0,Women,Flipkart,3961,9600,58.74,3.0,0.0,3.0,0.0,0.0,0,0,0,5639,27111.3999999999
15545,Jalsa Nagra Jutti Mojaris For Men Mojaris For Men Mocassin For Men Ethnic Mule For Men  (White),3.7,Men,Flipkart,379,999,62.06,6.0,1.0,3.0,1.0,0.0,1,1,0,620,27115.0999999999
17361,Combo Pack Of 2 PAIR Of Men Flip Flops Slippers Slides,3.7,Men,Flipkart,399,999,60.06,3163.0,393.0,1498.0,478.0,379.0,252,556,1,600,27118.7999999999
2569,NRGY Comet Running Shoes For Women  (Black),4.5,Women,Flipkart,2564,4499,43.01,49.0,9.0,34.0,12.0,1.0,0,3,1,1935,27123.2999999999
14737,Girls Stylish & Comfortable | Casual | Party Wear Boots For Women  (Brown),4.2,Women,Flipkart,358,999,64.16,923.0,162.0,539.0,195.0,106.0,39,44,0,641,27127.4999999999
5872,Softride Rift Tech Wn s Running Shoes For Women  (Pink),4.3,Women,Flipkart,4094,6499,37.01,11.0,2.0,8.0,0.0,0.0,0,2,1,2405,27131.7999999999
20315,Multicolor jutis Jutis For Women  (Multicolor),4.6,Women,Flipkart,199,499,60.12,8.0,0.0,6.0,1.0,1.0,0,0,0,300,27136.3999999999
15761,"Women Black, Silver Sports Sandal",4.3,Women,Flipkart,520,1199,56.63,40.0,12.0,24.0,7.0,5.0,1,2,1,679,27140.6999999999
7373,Women Black Bellies Sandal,4.1,Women,Flipkart,449,999,55.06,14.0,2.0,8.0,2.0,1.0,3,0,1,550,27144.799999999897
15923,489 Outdoors Mesh Lace-Ups Smart Casuals Shoes for Men Outdoors For Men  (Black),3.7,Men,Flipkart,294,999,70.57,3385.0,317.0,1750.0,409.0,385.0,287,554,1,705,27148.499999999898
19569,Jaipuri juti & mojari Bellies For Women  (Multicolor),4.0,Women,Flipkart,449,1299,65.43,23.0,2.0,14.0,2.0,3.0,2,2,0,850,27152.499999999898
7230,Men's Silk Golden & Red Wedding & Sherwani Mojaris Mojaris For Men  (Silver),4.4,Men,Flipkart,499,799,37.55,28.0,6.0,18.0,4.0,5.0,0,1,0,300,27156.8999999999
4820,Ethnic handmade leather khussa Punjabi jutti Bellies For Women  (Multicolor),4.3,Women,Flipkart,1199,1899,36.86,4.0,0.0,2.0,1.0,1.0,0,0,0,700,27161.1999999999
20811,Outdoor For Men  (Brown),4.2,Men,Flipkart,2609,3895,33.02,4388.0,613.0,2602.0,878.0,328.0,164,416,1,1286,27165.3999999999
787,Soft Comfort Rubber Flip Flop Slippers For Men And Boys Slides,3.7,Men,Flipkart,196,856,75.08,847.0,94.0,369.0,99.0,174.0,128,102,0,660,27169.0999999999
2968,Bellies for women Bellies For Women  (Blue),4.3,Women,Flipkart,199,499,60.12,11.0,0.0,2.0,6.0,1.0,0,1,0,300,27173.3999999999
1234,Perfect Stylish Girls High Ankel Boots For Women  (Tan),4.1,Women,Flipkart,379,999,62.06,916.0,155.0,496.0,184.0,112.0,43,81,0,620,27177.499999999898
3994,Women Beige Flats Sandal,4.0,Women,Flipkart,368,999,63.16,873.0,138.0,445.0,200.0,122.0,38,69,1,631,27181.499999999898
11317,DOCTOR EXTRA SOFT Flat Ortho Care Diabetic Orthopaedic Comfort Dr Slippers and Flipflops For Women's and Girl's Slippers,4.1,Women,Flipkart,360,599,39.9,10451.0,1220.0,5358.0,2796.0,1224.0,461,612,1,239,27185.599999999897
5526,Pink Fur Pearl Sliders Slides,4.1,Women,Flipkart,299,499,40.08,17713.0,2433.0,9604.0,3714.0,2118.0,932,1344,1,200,27189.699999999895
967,DECLAN Lace Up For Men  (Tan),4.1,Men,Flipkart,1624,1767,0.18,1618.0,216.0,3.0,3.0,5.0,1,6,1,143,27193.799999999894
6601,Women Beige Bellies Sandal,4.0,Women,Flipkart,398,699,43.06,183.0,23.0,89.0,42.0,29.0,10,13,1,301,27197.799999999894
9650,DRAGON LADIES Running Shoes For Women  (Pink),4.1,Women,Flipkart,1499,1699,11.77,366.0,34.0,196.0,83.0,36.0,18,33,1,200,27201.899999999892
18296,Women White Bellies Sandal,3.6,Women,Flipkart,332,499,33.47,291.0,35.0,116.0,53.0,45.0,33,44,1,167,27205.49999999989
2132,Women Black Heels Sandal,3.4,Women,Flipkart,749,999,25.03,18.0,2.0,5.0,5.0,3.0,2,3,0,250,27208.899999999892
4938,Women Black Wedges Sandal,4.3,Women,Flipkart,2025,4499,54.99,47.0,7.0,27.0,11.0,6.0,2,1,1,2474,27213.19999999989
18715,Kraasa Men's Synthetic Leather Sneaker,3.2,Men,Amazon,471,499,5.61,3.0,2.0,23.0,10.0,17.0,21,29,0,28,27216.399999999892
2681,Women Black Heels Sandal,3.4,Women,Flipkart,749,999,25.03,18.0,2.0,5.0,5.0,3.0,2,3,0,250,27219.799999999894
12095,Karnaaz Men's Lace-up Casual Sports Sneakers Canvas Shoes,4.2,Men,Amazon,399,499,20.04,61.0,48.0,6.0,2.0,9.0,28,55,0,100,27223.999999999894
5091,Womens Black and Red Casual Stylish Comfort High Heel (Pack Of 1) Flip Flops,3.8,Women,Flipkart,236,999,76.38,12787.0,1677.0,6066.0,2414.0,1876.0,910,1521,0,763,27227.799999999894
19832,Canvas Shoes For Men  (White),4.1,Men,Flipkart,499,1499,66.71,233.0,30.0,132.0,42.0,27.0,13,19,1,1000,27231.899999999892
10563,Wmns Ebernon Low Sneakers For Women  (Black),3.9,Women,Flipkart,2414,4795,49.66,121.0,12.0,65.0,25.0,6.0,8,17,1,2381,27235.799999999894
18933,ARYA - DIFFERENT EDGE Bellies For Women  (Pink),4.2,Women,Flipkart,2794,4299,35.01,166.0,24.0,95.0,38.0,12.0,7,15,1,1505,27239.999999999894
18610,COOPER Slip-On For Men  (Tan),4.1,Men,Flipkart,882,1299,32.1,549.0,80.0,286.0,127.0,74.0,28,34,1,417,27244.099999999893
19776,CALIFORNIA Running Shoes For Men  (Blue),4.1,Men,Flipkart,1669,1899,12.11,991.0,119.0,552.0,215.0,104.0,48,72,0,230,27248.19999999989
14221,Running Shoes For Men  (Grey),4.0,Men,Flipkart,280,499,43.89,3713.0,449.0,2099.0,567.0,415.0,214,418,0,219,27252.19999999989
9097,UNO HI - THE HUNT Sneakers For Women  (Black),4.6,Women,Flipkart,3299,5999,45.01,8.0,1.0,6.0,0.0,0.0,1,0,1,2700,27256.79999999989
15562,"Men's Combo Pack of 2 Black & Blue Loafers For Men  (Blue, Black)",3.8,Men,Flipkart,378,998,62.12,6881.0,945.0,3128.0,1402.0,1093.0,471,787,1,620,27260.59999999989
8218,Flip Flops,4.3,Women,Flipkart,545,549,0.73,28.0,4.0,20.0,3.0,1.0,2,2,0,4,27264.89999999989
9907,Women Pink Heels Sandal,4.0,Women,Flipkart,399,799,50.06,153.0,15.0,75.0,36.0,16.0,13,13,0,400,27268.89999999989
18507,"Sports For Women's/Ladies/Female/Girls New Trendy Fashionable Training & Gym Shoe Lightweight Comfortable Walking Running Gym Shoe's Jogging & Partywear, Casual wear Lace-Up Casual Stylish Sports Shoes/ Sneaker's For Women/Girls /Ladies Running Shoes For Women Sneakers For Women  (Pink)",4.0,Women,Flipkart,595,999,40.44,68.0,10.0,35.0,16.0,6.0,2,9,1,404,27272.89999999989
3546,Men Black Sandal,3.9,Men,Flipkart,485,1499,67.65,76.0,7.0,36.0,16.0,11.0,4,9,0,1014,27276.79999999989
2111,Perfect Stylish Girls High Ankel Boots For Women  (Blue),4.3,Women,Flipkart,599,999,40.04,515.0,80.0,314.0,120.0,40.0,17,28,0,400,27281.09999999989
7460,Women Black Wedges Sandal,3.9,Women,Flipkart,593,999,40.64,41.0,4.0,20.0,7.0,4.0,8,2,0,406,27284.99999999989
19767,"Men Red, Black Sandal",4.0,Men,Flipkart,429,1000,57.1,9.0,3.0,4.0,2.0,2.0,1,0,0,571,27288.99999999989
15306,Slides,4.6,Men,Flipkart,323,499,35.27,8.0,1.0,6.0,1.0,1.0,0,0,0,176,27293.59999999989
2371,Women Black Heels Sandal,4.4,Women,Flipkart,475,999,52.45,611.0,87.0,393.0,119.0,54.0,14,31,1,524,27297.99999999989
13086,Loafers For Men  (Brown),4.0,Men,Flipkart,429,999,57.06,2186.0,255.0,1215.0,374.0,233.0,117,247,1,570,27301.99999999989
20738,Women's Artificial Leather Ethnic Juttis Jutis For Women  (Tan),3.6,Women,Flipkart,359,999,64.06,44.0,5.0,16.0,8.0,10.0,5,5,0,640,27305.59999999989
10131,Women Pink Flats Sandal,3.8,Women,Flipkart,208,249,16.47,4465.0,654.0,2015.0,923.0,711.0,363,453,1,41,27309.39999999989
10394,Men's Lazer Cut Nagra Jutti Mojaris For Men  (Multicolor),3.3,Men,Flipkart,379,999,62.06,15.0,1.0,5.0,4.0,1.0,1,4,0,620,27312.699999999888
15248,Shoes For Women Boots For Women  (White),4.2,Women,Flipkart,438,999,56.16,440.0,75.0,253.0,99.0,37.0,17,34,0,561,27316.89999999989
1542,"Cosko Sports Shoes,Running Shoes,Walking Shoes,Training Shoes, Running Shoes For Men  (Navy, Blue)",4.1,Men,Flipkart,699,999,30.03,122519.0,17774.0,64981.0,26516.0,14982.0,6120,9920,1,300,27320.999999999887
20383,SFG-14 Slippers,4.2,Men,Flipkart,299,329,9.12,18122.0,2306.0,9932.0,4623.0,1962.0,694,911,1,30,27325.199999999888
5882,Puma Men's Surface Idp Limoges White-high Risk Sneakers,4.6,Men,Amazon,1146,1979,42.09,12.0,8.0,0.0,0.0,11.0,18,71,1,833,27329.799999999886
454,Flip Flops,3.5,Men,Flipkart,447,1018,54.85,292.0,30.0,87.0,36.0,68.0,17,68,1,571,27333.299999999886
684,Women Pink Heels Sandal,3.4,Women,Flipkart,403,847,67.67,28.0,3.0,16.0,5.0,4.0,2,7,0,444,27336.699999999888
12799,Women Pink Flats Sandal,4.1,Women,Flipkart,331,999,66.87,1593.0,222.0,932.0,256.0,167.0,79,156,1,668,27340.799999999886
18359,"Women Black, Brown Heels Sandal",4.2,Women,Flipkart,599,1249,52.04,302.0,58.0,182.0,58.0,30.0,14,18,1,650,27344.999999999887
4145,Mojaris For Men  (Black),4.0,Men,Flipkart,426,999,57.36,1430.0,190.0,753.0,263.0,179.0,89,146,1,573,27348.999999999887
18265,Women Grey Heels Sandal,4.3,Women,Flipkart,605,1299,53.43,415.0,61.0,253.0,89.0,48.0,10,15,0,694,27353.299999999886
18592,Men's Casual MOJARIS/Jutti /Nagra/Jalsa For Men  Mojaris For Men  (White),3.5,Men,Flipkart,399,999,60.06,19.0,2.0,9.0,2.0,2.0,2,4,0,600,27356.799999999886
10345,Women Black Wedges Sandal,4.3,Women,Flipkart,2025,4499,54.99,47.0,7.0,27.0,11.0,6.0,2,1,1,2474,27361.099999999886
17927,Casuals For Men  (Black),4.1,Men,Flipkart,474,999,52.55,30117.0,3383.0,18356.0,4427.0,2806.0,1576,2952,1,525,27365.199999999884
16277,Jutis For Women  (Black),4.0,Women,Flipkart,189,499,62.12,845.0,132.0,453.0,154.0,96.0,59,83,0,310,27369.199999999884
7856,"Riya-04 Navy Pink Sports Shoes,Gym Shoes,Casual Shoes,Walking Shoes, Running Shoes For Women  (Navy, Pink)",4.1,Women,Flipkart,464,489,5.11,8942.0,1335.0,4620.0,2373.0,1064.0,340,545,1,25,27373.299999999883
653,Slides,4.2,Men,Flipkart,1263,1408,11.01,663.0,67.0,363.0,104.0,68.0,19,69,1,145,27377.499999999884
18620,Women Navy Heels Sandal,4.1,Women,Flipkart,521,899,42.05,8.0,0.0,5.0,0.0,2.0,1,0,0,378,27381.599999999882
8035,Flip Flops,4.3,Men,Flipkart,799,1499,46.7,22.0,1.0,15.0,1.0,5.0,0,1,0,700,27385.89999999988
11154,Shark Sports Running Shoes For Women  (Black),3.9,Women,Flipkart,559,999,44.04,636.0,96.0,296.0,153.0,86.0,42,59,1,440,27389.799999999883
12257,Casual Beach Slides,4.1,Women,Flipkart,284,999,71.57,941.0,135.0,500.0,209.0,121.0,47,64,1,715,27393.89999999988
5141,Longwalk Women's Sneaker,3.8,Women,Amazon,248,629,60.57,130.0,47.0,12.0,6.0,16.0,23,43,0,381,27397.69999999988
11678,EVERFORCE BREEZE Running Shoe For Women  (Black),4.2,Women,Flipkart,2836,6999,59.48,11.0,1.0,5.0,4.0,1.0,1,0,1,4163,27401.89999999988
824,Zod Runner V3 Wn s IDP Running Shoes For Women  (Blue),4.3,Women,Flipkart,1723,4038,57.51,3096.0,325.0,1087.0,11.0,331.0,77,164,1,2315,27406.19999999988
13329,Women Black Flats Sandal,4.1,Women,Flipkart,749,999,25.03,375.0,50.0,179.0,107.0,53.0,16,22,1,250,27410.29999999988
4459,"Bxxy Men's Faux Leather Jutti's, Nagra's and Mojari's Jutis For Men  (Blue)",3.9,Men,Flipkart,381,999,61.86,238.0,27.0,123.0,40.0,32.0,18,25,1,618,27414.19999999988
14389,Jutis For Men  (Tan),3.5,Men,Flipkart,464,999,53.55,72.0,5.0,30.0,12.0,8.0,5,17,0,535,27417.69999999988
12268,Sneakers For Men  (Black),4.1,Men,Flipkart,459,999,54.05,576.0,78.0,316.0,130.0,55.0,26,49,0,540,27421.79999999988
14836,Slides,4.3,Women,Flipkart,305,699,56.37,28.0,6.0,20.0,3.0,3.0,0,3,0,394,27426.09999999988
2745,Women Beige Heels Sandal,3.9,Women,Flipkart,331,999,66.87,175.0,14.0,84.0,37.0,26.0,7,21,0,668,27429.99999999988
6966,Boots For Women  (Black),4.1,Women,Flipkart,699,1199,41.7,75.0,10.0,39.0,24.0,11.0,2,5,1,500,27434.09999999988
15426,Women Black Flats Sandal,4.0,Women,Flipkart,349,999,65.07,7139.0,859.0,3542.0,1587.0,937.0,439,633,1,650,27438.09999999988
13457,Shree Rajasthani Jaipuri Partywear Ethnic Womens Girls Ladies Shoe Jutis For Women Jutis For Women  (Maroon),4.6,Women,Flipkart,249,499,50.1,18.0,2.0,13.0,3.0,2.0,0,0,0,250,27442.699999999877
13101,Boots For Women  (Tan),3.1,Women,Flipkart,699,1999,65.03,8.0,2.0,2.0,1.0,2.0,2,1,0,1300,27445.799999999876
8295,Slides,4.2,Women,Flipkart,299,499,40.08,2285.0,345.0,1394.0,412.0,241.0,95,143,1,200,27449.999999999876
12880,"Metal Knit IDP Wn s Running Shoe For Women  (Grey, Red)",4.3,Women,Flipkart,1065,3999,73.37,840.0,112.0,469.0,239.0,70.0,25,36,1,2934,27454.299999999876
16279,Shoes For Ladies Girls Boots For Women  (Black),4.0,Women,Flipkart,599,999,40.04,67.0,8.0,37.0,11.0,7.0,5,7,0,400,27458.299999999876
13483,Slides,3.9,Women,Flipkart,221,599,63.11,696.0,75.0,341.0,138.0,99.0,30,84,0,378,27462.199999999877
4346,"Lee fast sneaker, sport shoes for men's Running Shoes For Men  (Yellow)",4.2,Men,Flipkart,297,999,70.27,2430.0,381.0,1472.0,397.0,251.0,105,205,0,702,27466.399999999878
10711,by Walmart Boots For Women  (Brown),4.5,Women,Flipkart,1181,3249,63.65,25.0,2.0,18.0,3.0,3.0,1,0,1,2068,27470.899999999878
17609,Women Black Wedges Sandal,3.0,Women,Flipkart,1750,3499,49.99,6.0,0.0,1.0,2.0,1.0,0,2,1,1749,27473.899999999878
10417,Slides,4.3,Women,Flipkart,306,499,38.68,189.0,23.0,119.0,38.0,22.0,6,9,1,193,27478.199999999877
4291,Travelkhushi Unisex-Adult Sliders,3.2,Women,Amazon,219,249,12.05,376.0,250.0,23.0,12.0,15.0,23,27,0,30,27481.399999999878
12845,Flip Flops,4.0,Men,Flipkart,352,1399,74.84,118.0,9.0,51.0,35.0,18.0,9,5,1,1047,27485.399999999878
20235,Women Tan Heels Sandal,3.9,Women,Flipkart,335,999,66.47,279.0,29.0,126.0,65.0,44.0,17,23,0,664,27489.29999999988
4237,Loafers For Men  (Black),4.1,Men,Flipkart,1800,3999,54.99,32.0,2.0,17.0,8.0,2.0,2,3,1,2199,27493.399999999878
13833,Women Grey Flats Sandal,3.9,Women,Flipkart,379,899,57.84,463.0,47.0,219.0,116.0,57.0,23,48,1,520,27497.29999999988
6280,Women Black Heels Sandal,3.9,Women,Flipkart,699,999,30.03,131.0,25.0,60.0,33.0,20.0,5,13,0,300,27501.19999999988
19195,Bellies For Women  (Brown),4.1,Women,Flipkart,1530,1699,9.95,19.0,2.0,11.0,3.0,2.0,1,2,1,169,27505.29999999988
7075,Slides,4.5,Men,Flipkart,1596,1995,20.0,11.0,0.0,7.0,3.0,1.0,0,0,1,399,27509.79999999988
17390,Men Tan Sandal,3.6,Men,Flipkart,449,999,55.06,589.0,65.0,242.0,115.0,87.0,46,99,1,550,27513.399999999878
5528,VENDOZ Women and Girls Latest Collection White Casual Shoes Sports Shoes Sneakers,4.0,Women,Amazon,699,699,0.0,23.0,15.0,6.0,10.0,10.0,29,45,1,0,27517.399999999878
12119,Jutis For Women  (Red),4.1,Women,Flipkart,199,499,60.12,5732.0,681.0,3237.0,1025.0,654.0,308,508,0,300,27521.499999999876
1811,Men Multicolor Flats Sandal,3.8,Men,Flipkart,448,1497,70.07,4817.0,691.0,2258.0,906.0,788.0,353,512,1,1049,27525.299999999876
20536,High Heel Canvas Sneakers Casuals For Women  (Grey),4.7,Women,Flipkart,599,999,40.04,3.0,0.0,2.0,1.0,0.0,0,0,1,400,27529.999999999876
7657,Women Black Wedges Sandal,3.3,Women,Flipkart,314,449,30.07,139.0,18.0,54.0,60.0,20.0,14,36,0,135,27533.299999999876
16044,"Sneakers For Men  (White, Black)",4.2,Men,Flipkart,440,999,55.96,253.0,35.0,159.0,43.0,24.0,8,19,1,559,27537.499999999876
15799,Party Wear For Women  (Beige),4.1,Women,Flipkart,307,999,69.27,278.0,25.0,141.0,67.0,31.0,13,18,0,692,27541.599999999875
11789,Ethnic Jutti Jutis For Women Jutis For Women  (Purple),3.6,Women,Flipkart,160,499,67.94,41.0,3.0,20.0,5.0,3.0,7,6,0,339,27545.199999999873
3103,Jalsa j uti Mojaris For Men  (Black),3.3,Men,Flipkart,270,599,54.92,34.0,2.0,10.0,8.0,6.0,1,9,0,329,27548.499999999873
3414,Solwin Light Weight Casual Sneakers for Men,2.7,Men,Amazon,349,499,30.06,14.0,6.0,36.0,16.0,16.0,10,22,0,150,27551.199999999873
15352,Women Black Wedges Sandal,4.3,Women,Flipkart,2025,4499,54.99,47.0,7.0,27.0,11.0,6.0,2,1,1,2474,27555.499999999873
14503,Sneakers For Women  (White),4.0,Women,Flipkart,299,319,6.27,2580.0,396.0,1329.0,559.0,355.0,120,209,1,20,27559.499999999873
532,Men Navy Clogs Sandal,3.8,Men,Flipkart,556,1198,52.45,927.0,113.0,318.0,70.0,297.0,52,42,1,642,27563.299999999872
19407,Women Red Flats Sandal,4.1,Women,Flipkart,319,499,36.07,400.0,38.0,204.0,99.0,50.0,17,30,1,180,27567.39999999987
9692,Women Brown Flats Sandal,3.7,Women,Flipkart,279,499,44.09,179.0,26.0,70.0,46.0,24.0,12,27,1,220,27571.09999999987
4624,Slip on shoes best for home wear with memory foam insole Slippers,4.0,Women,Flipkart,379,499,24.05,917.0,80.0,416.0,277.0,122.0,42,60,1,120,27575.09999999987
7278,"punjabi jutti , kurta shoes , nagra , nagra shoes , jutti , mojari Mojaris For Men  (Navy)",3.8,Men,Flipkart,289,399,27.57,158.0,11.0,83.0,19.0,19.0,10,27,0,110,27578.89999999987
14560,Men Orange Sandal,4.3,Men,Flipkart,2621,3495,25.01,19.0,3.0,11.0,4.0,2.0,2,0,1,874,27583.19999999987
15304,"Ultra-Lightweight, Breathable, Walking, Running,Gyming Casual Athletic Knitted Sock Running Shoes For Men  (Multicolor)",4.1,Men,Flipkart,521,999,47.85,79920.0,11704.0,43374.0,17945.0,9338.0,3381,5882,1,478,27587.29999999987
7740,Slippers,4.1,Women,Flipkart,345,795,56.6,961.0,126.0,500.0,218.0,120.0,44,79,0,450,27591.399999999867
20296,Women Black Wedges Sandal,4.1,Women,Flipkart,395,999,60.46,80.0,15.0,37.0,28.0,8.0,1,6,1,604,27595.499999999865
2862,Sneakers For Men  (Beige),3.7,Men,Flipkart,449,999,55.06,983.0,123.0,443.0,167.0,132.0,87,154,1,550,27599.199999999866
5081,Running Shoes For Men  (Black),3.6,Men,Flipkart,369,999,63.06,1636.0,153.0,803.0,179.0,176.0,166,312,0,630,27602.799999999865
19782,Flip Flops,3.9,Men,Flipkart,329,999,67.07,9515.0,1052.0,5078.0,1618.0,1160.0,581,1078,0,670,27606.699999999866
1962,Juttis for men ll Casual Mojaris For Men Loafers For Men  (Black),4.0,Men,Flipkart,474,999,52.55,297.0,32.0,143.0,75.0,32.0,20,27,1,525,27610.699999999866
14905,Sneakers For Men  (Black),3.6,Men,Flipkart,404,999,59.56,4238.0,390.0,2105.0,470.0,463.0,320,880,1,595,27614.299999999865
16709,100% GENUINE LEATHER SHOES Boots For Men  (Black),3.3,Men,Flipkart,1299,3299,60.62,15.0,3.0,6.0,2.0,1.0,2,4,0,2000,27617.599999999864
